r,ITC1,ITC2,ITC3,ITC4,ITF1,ITF2,ITF3,ITF4,ITF5,ITF6,ITG1,ITG2,ITH0,ITH3,ITH4,ITH5,ITI1,ITI2,ITI3,ITI4
7410,0.981790405502763,1.7032714187921982,0.7331694291286238,0.7653685335382935,2.678260587179912,0.8558753182289416,0.6073129887759693,0.9756297494849572,2.2422229981469206,1.1717133828175028,0.7805132340709208,1.8978380459509863,0.7023659700391536,1.1714513173821908,1.1888110674244405,2.130269019674058,2.5426790777985904,1.4618221510634384,1.2208250159523184,2.768898920622771
7411,0.9401875825480013,1.76213219820316,0.7301632574858932,0.744154694298473,2.566655211919856,0.7201173520936485,0.6226569502700537,0.8283507683487916,2.2362321443260504,0.8197405315268003,0.4522164141210391,1.583995796563371,0.687182127973584,0.9926908162283818,1.0219478685322252,2.088306021732559,2.466015611108319,1.2378046960701665,1.0395052156799547,2.634186676189276
7412,1.0151597389172942,1.7056452609898738,0.7666477726736803,0.8169348850711297,2.7302219523089013,0.8862422122126385,0.6275032924656684,1.0360729203718733,2.3171553524491677,1.3160303289966975,0.8203954266061656,1.969161371689244,0.6683544755835791,1.266407646616676,1.2099237174993591,2.1592569769512244,2.61150542815924,1.5179720236270366,1.2853415008975633,2.823271693617538
7413,0.9115732810869711,1.6815851381026625,0.7706913408643833,0.7629460494668118,2.6677981950971295,0.7071755931214824,0.5602730380534029,0.8220660787025534,2.258853865926626,0.8432200525077055,0.4107726145931781,1.7370828093416348,0.6665389567489459,1.0940185412416035,1.1140456103095204,2.084670271234937,2.4904853440716086,1.3249739224962778,1.1734627890810776,2.6044108059385893
7414,0.9911653325222654,1.7662636893060875,0.6959896663459897,0.7658557083844418,2.603941544987586,0.8350499034523197,0.6792904979291507,1.0013260205210563,2.2681772719811897,1.1555036116166686,0.7510361813858223,1.7435593822409863,0.6754210386263518,1.1207178708090648,1.068497296188927,2.131077092370385,2.556666874596476,1.3882901550716638,1.1182021100761748,2.799180928449112
7415,0.9859728159615949,1.7106051954043158,0.7075086716801963,0.7287348507288912,2.6417633971301058,0.8348295189321348,0.6017868439440482,0.9157994317575987,2.1887842571682268,1.2101915467558286,0.7074975147008777,1.835311489690093,0.7256013292157136,1.1088382205559018,1.169772790233721,2.1075711592905875,2.4791975162661215,1.4058204214215764,1.16692772474637,2.7171638040056276
7416,0.9688462597983696,1.750343754052254,0.7056356250306491,0.7585898196338681,2.6084133061329813,0.7534062672192977,0.58274031600529,0.9019791163965398,2.277152374740221,0.9413411571577699,0.5487268032703566,1.6582100045047248,0.6524480253977278,1.064220070948918,1.0450836871390141,2.1153470302140565,2.5339710739573156,1.3064992175190049,1.098424909711659,2.699995619488488
7417,0.991097762221284,1.7729395495494082,0.7241025018659251,0.7855420847088457,2.6104771177347534,0.7881216616419512,0.6401184497642965,0.9342553515489375,2.2964245510096286,1.047939743964676,0.6111184931142984,1.687616591330564,0.6616327095552799,1.088901819917424,1.0694883674769105,2.1355890033601344,2.5574169612507127,1.343643728240776,1.1287211385017866,2.746875815494571
7418,0.9228622021630613,1.6812976618252249,0.7524374805320736,0.7636896174992822,2.6779146662599578,0.7259919073559121,0.514225030147894,0.8623084019327514,2.26013749466979,0.9564347870858279,0.500650928823237,1.7789398347085978,0.6671357664895496,1.1105228580228235,1.1228892031262636,2.0913299130067986,2.512957196585014,1.3546014664298878,1.1866117141255663,2.6406417615005995
7419,0.9849894626800778,1.762224573067627,0.6829317987362453,0.7472030940194797,2.5830015245714906,0.8146298665446479,0.6043831983625529,0.9663222884592927,2.2408415933873935,1.3129167268300372,0.7917713786487018,1.7163864857084055,0.694501175209985,1.1160876955097283,1.0563160187571445,2.117689456242439,2.5153616461552337,1.3500716429853044,1.0857936196330273,2.7709223414088964
7420,0.9926200759943068,1.7057376358543406,0.7736373982388466,0.8199832847921378,2.7332614244043807,0.8641924696468756,0.5581780119568405,1.010429033982433,2.32176480151051,1.1060508334528065,0.6656240443671105,1.946058050887994,0.6609585438820498,1.2324461609712432,1.192519711091951,2.1457249819096647,2.603907885448711,1.5031998255520065,1.2698335694653162,2.8031901921766837
7421,0.9798881024159968,1.703279785416459,0.7243173200483928,0.7623201338172865,2.6694008217331593,0.8485148244263496,0.6657907869362657,0.9527741703876914,2.2376135490855784,1.1148785324075905,0.6764842296415409,1.8740629866276215,0.6953287793107773,1.1522466394015944,1.184028440549703,2.1254540609886003,2.5258475335355457,1.4442441513435327,1.2099554089288138,2.7495057056514365
7422,0.8956695816265172,1.7350263910711476,0.7550219244112008,0.7161390400183159,2.550824839451653,0.665684406714283,0.5295191685090561,0.8029162967675241,2.2192690842895746,0.9060936485365348,0.47472411484589605,1.5356304395643996,0.6962350273424133,0.9961673072659633,0.9704149313072683,2.056727570790502,2.4430740536870057,1.1991011136253225,1.0105380495944176,2.5942020995419264
7423,0.9862250498107478,1.7125138617942692,0.708369760708804,0.7266018127822178,2.6423426207619203,0.8308198296931789,0.5567249302330501,0.9324668320508078,2.18576252165223,1.2754980000197338,0.7799081443811414,1.8629078239733277,0.7273594697199797,1.1550628599681867,1.1704300449467837,2.1077611730957826,2.4818772686683785,1.4100701668644826,1.167314352456644,2.7332683107369142
7424,0.970135660308021,1.7701797236495824,0.7258227326958429,0.7786553391612028,2.609007820930014,0.7950910620004014,0.6411791615022933,0.954881479951483,2.286649149788746,1.0341926765040668,0.6666273190107035,1.708352597865289,0.6669083541163956,1.1011114568788662,1.0458824004715033,2.1155651540603895,2.5368396835255123,1.355717258433055,1.0988475652085092,2.763832112693997
7425,0.9922140167471329,1.772060719472112,0.6966160459741569,0.7834090467621722,2.611065261212944,0.8320265448913329,0.6817329978186848,0.988219343113582,2.2934028154936303,1.1652088202687405,0.698324666875303,1.7301202745673365,0.6703927655336049,1.1180171503346161,1.0701456221899723,2.1357800575640145,2.560096713652969,1.3849371749988322,1.12910776621206,2.7887121053519515
7426,0.9245050696075052,1.6809997772198297,0.7509776784562952,0.7613278150063716,2.6785619759363977,0.7298565460676701,0.5153269050794659,0.8711988730493292,2.2569907028828844,0.9884215563382882,0.5772789370813872,1.78815493609024,0.6686015242021339,1.113461469752582,1.1239808992053106,2.0915918081828546,2.516105261314006,1.3600314967805904,1.187077271200111,2.6485316242759063
7427,0.984218564381672,1.7632267388128608,0.6822752112048286,0.749823763673776,2.5829267642757143,0.8129422957573297,0.6384753108837641,0.9607314831587895,2.24457352357628,1.2516244901862839,0.7244037411509561,1.7107253063188015,0.6924286510619357,1.113030357150357,1.0558899718739916,2.1177933564965405,2.5134466963835447,1.3468591337403066,1.086080082029617,2.7663122693510047
7428,0.9915945577022307,1.6894419648740275,0.7559844117845771,0.8037785946219241,2.733184690480506,0.8232572101313705,0.5637632489831436,0.9632549339222597,2.3148739933335305,1.019515814373018,0.6450087978057112,1.901360571600867,0.647036640546218,1.2001896136066026,1.1920019676371254,2.1458442528386175,2.601857978437506,1.4599817700557705,1.2701467257739363,2.7463529635464896
7429,0.9796558962900797,1.7031890167394355,0.7531354504112668,0.7649408034715834,2.6693249101543266,0.8002999992395993,0.670885051069933,0.8945386483864239,2.2413454792744654,0.9913258898445719,0.5843157738809449,1.828524818418683,0.6933723860490502,1.1210037017484888,1.1836023936665496,2.1255585301365656,2.5239325837638575,1.3993645880038117,1.2102418713254035,2.704423932138084
7430,0.8944653568539868,1.7364590154462989,0.7571819988987447,0.7190407718568269,2.5507412913016605,0.662317864423156,0.5311908853068297,0.7949617504702894,2.223155462566402,0.8753107816366498,0.39656762778444254,1.5273954568877248,0.6927266499875949,0.9937589356459948,0.9697072700268147,2.0568707760450464,2.4408244481529406,1.1945909076112753,1.010882992783381,2.5871785379553156
7431,0.9514148773788408,1.6782929239781397,0.7580402654737634,0.7233970016897708,2.658959869106147,0.7578914436312205,0.5543790388886604,0.8515696722258774,2.204856953752807,0.8835117318428164,0.44095364101805057,1.788582611214719,0.6887154702271525,1.0833114275225517,1.152200533647146,2.097308831656254,2.486424068520474,1.3485009743347987,1.1642445753803903,2.6457967734680623
7432,1.0180997851186904,1.7760998357105724,0.7175625700901842,0.8020616611271351,2.639753649875703,0.8629984879754865,0.6867305103210829,1.0325871569569491,2.320738494087428,1.3486414993389422,0.820658664430415,1.7764015679347949,0.6591330152842895,1.1607821651312082,1.0823268996217543,2.1507547879132956,2.6014019420942134,1.4234986101773641,1.1615162566552084,2.8267891021594975
7433,0.9084024745634297,1.7516443259369696,0.7373709154752957,0.7581162162741975,2.575974700005116,0.6681485401062527,0.5632591592407605,0.7977735982641938,2.2762385392420192,0.7773080491024881,0.3548375611772466,1.5308159445803888,0.6509701219406971,1.0058430025415779,0.9836425469605429,2.0760188719100547,2.470456313851757,1.213891884858862,1.0494854707177803,2.5914774341079196
7434,0.989922916058625,1.7029083670689624,0.7618803391733808,0.7812165640360605,2.6949081239090478,0.822130229120697,0.6225286280594226,0.9507951092038472,2.2653043250158196,1.1108446854704175,0.6822664206474538,1.8854645118187061,0.6845515690386261,1.1703279769572728,1.196325321896439,2.139873528609063,2.567535163292073,1.445758441813461,1.242700444425393,2.751978443785233
7435,0.9313863385738319,1.7582471246631344,0.741616453512692,0.728794295508329,2.550345114415365,0.7144554661544451,0.6351907678057253,0.8022910419785229,2.213861012130041,0.859493106488149,0.43232631591480514,1.5577000228923161,0.6965303077526047,0.9661960198652377,1.0130973173858047,2.0776780863110784,2.440226480563097,1.212467542093162,1.0163271438076533,2.6107915793080454
7436,1.0063144716061914,1.70238053422506,0.7547423328728187,0.8015744862809865,2.714331357223722,0.8650606669456694,0.575805386134207,1.0153519317412416,2.2947842202531583,1.335845882054582,0.8476527768645027,1.947937067651443,0.6782575603627734,1.245204362398522,1.2026406708572683,2.149998684083385,2.5874141452963264,1.497334220931018,1.2641391625313523,2.8053602833001348
7437,0.9088311918935714,1.6802682696564204,0.7918838872298056,0.7459382750804027,2.6500397070139985,0.6914855558715929,0.589056621356607,0.7925844468932669,2.2355568914940633,0.8051048143624315,0.38372012656110116,1.7062090701351456,0.6747951358531006,1.077315977783234,1.1019485141538305,2.0719096076710475,2.4621838794314317,1.2959994558916321,1.147932030780598,2.577122318494671
7438,0.9817771366660258,1.7623786157660626,0.6878237499999178,0.7504953095942996,2.587806240157809,0.827452474279284,0.6804782996528872,0.9801499144428638,2.2458061397851807,1.2114942241853672,0.725750359189645,1.7214048081038316,0.684769218405373,1.0975256642558184,1.0612142495468357,2.121768106787225,2.5325755917335626,1.367634585792079,1.0969997717099644,2.780789080704091
7439,0.9631525396113673,1.757352814184104,0.6748539895972101,0.727941641568348,2.558457198736736,0.8104444513680743,0.6841222880341647,0.9304040419129724,2.21278890380827,1.0228484359837597,0.6478195518993263,1.6694969562253497,0.697998188430152,1.0488705652552266,1.047183309475793,2.1051322140279165,2.485151942247769,1.3238272917488898,1.0592065604119052,2.738041138437491
7440,0.9321854015164711,1.6826406801181126,0.7495125753422242,0.7795496536322004,2.691361394744733,0.7345796791599387,0.5117229494698874,0.8768160512997343,2.2817739487047604,0.9549314529977142,0.5054104878065929,1.794227700951152,0.6591174856784295,1.1262442381396787,1.1313983770120497,2.1011955285957358,2.5322706117291798,1.372167044495571,1.2064086636387061,2.654409428442687
7441,0.9912772532432189,1.7028357337394584,0.7307722049978419,0.7790208182550349,2.6854274264780353,0.8455424017939095,0.6028540440420598,0.9666751988562349,2.2617669842762482,1.2181415034872725,0.7270153092233511,1.8982088253752594,0.6920323797623613,1.2007218380469287,1.188609730786225,2.133453383211687,2.539990495810534,1.453564607086321,1.2263459512332944,2.763729015752859
7442,0.9563649550296727,1.7652462969320908,0.7127393660461828,0.7591500708562586,2.5882965860036777,0.7411063751794401,0.5903726085822014,0.8767459628173964,2.2582413628731786,0.9255142710688297,0.5292254401633036,1.6326672297892184,0.678779058597692,1.0352373204187928,1.0346436053649382,2.102069363048986,2.504091581245864,1.2790734246741273,1.0694150929897144,2.677051734936684
7443,0.9792537388123502,1.7033635665833595,0.721482691524378,0.7586628960101095,2.6655590824879742,0.8467059127184839,0.6031886828464654,0.9477322403690742,2.2322870890389095,1.108561254572916,0.7336115245069387,1.868788088023537,0.7059233210157627,1.1467246854603452,1.1822943818253957,2.1232376358497533,2.5201115138062806,1.4393261586579171,1.204907233127335,2.7451266942835746
7444,0.9446810780616521,1.7616498413380692,0.7153954955387565,0.7917275948259967,2.6172963877358506,0.7816661085276146,0.5168211071170724,0.9412762492866212,2.322455596452716,0.9274054129013295,0.5178840295368254,1.697944149137942,0.6346417066334814,1.1075016004686775,1.0130924098187617,2.1053047928347426,2.5405430461495038,1.347599029970519,1.1079621035758882,2.7355654293412752
7445,0.999032184679018,1.7710740341286135,0.6935924422152083,0.7795079931011842,2.610849719130016,0.8251122071371639,0.614591614119556,0.9916490863979708,2.287721258110517,1.3161939005397874,0.8019196140096629,1.7424593292815154,0.6729078346838765,1.1473311862229696,1.0682959595507104,2.1342094870415975,2.55397829260842,1.3800084673406752,1.1237230453571507,2.793260396423775
7446,0.97015908828222,1.7029893670227287,0.7641609641648385,0.7803639100960802,2.696911340694459,0.8291750860545477,0.6233680945076929,0.9702967221426821,2.264232216694049,1.084651451158262,0.726122563385495,1.9051319182657274,0.6857934470537888,1.18445816777149,1.1737468216262774,2.1217001083941605,2.550289169203243,1.459346882595679,1.217332524562451,2.7682213010922028
7447,0.8894838072359225,1.729274489448246,0.799850565106501,0.6940682628346332,2.5184397879941045,0.6649047751410606,0.5672176892899815,0.7257049431732996,2.188771789194467,0.7449250482941511,0.364030988287507,1.4550587253512046,0.7160447206087299,0.9681541676093071,0.9464019639460891,2.0340664620099536,2.385113062974013,1.1331405083938229,0.96537436414139,2.5237522470264313
7448,0.9961085916431841,1.7025550840689834,0.7531211798950351,0.7952965788195124,2.706869661965128,0.8677517120152902,0.6622907871359041,1.007562558096433,2.2857258300176015,1.1976245469907505,0.7511708741670143,1.9313146442844307,0.6756211368941379,1.2093377822866347,1.2013326590161149,2.146922796525416,2.58359307533875,1.4953278882997791,1.258804524333284,2.7968618109007193
7449,0.970081036925199,1.7023847175371905,0.7637833529611222,0.8000502864204829,2.703517712862729,0.8228258882002443,0.6022150246964854,0.9485467312047647,2.2924794957224868,0.9642256317527818,0.5451463367059464,1.883401985877661,0.6720051179827167,1.1772616797234061,1.1749511977006193,2.126851292505272,2.551092118666598,1.4513869732764566,1.228831765479394,2.7508043835114737
7450,1.0062589169692924,1.7702259110818166,0.7038470020766053,0.7801795390217056,2.6199021083980005,0.8453680382133429,0.6641154027171434,1.0199331626498314,2.2889538743194175,1.376990984132345,0.8530153982263017,1.771234147471328,0.6736236933618054,1.168282803644504,1.0736202372235557,2.1390412823169833,2.5731071879584366,1.401111441017902,1.1346427350374975,2.81704139610712
7451,0.9089651795820152,1.6792962523181334,0.7922731930025907,0.7363553059841769,2.646260472628841,0.6947319655094257,0.559592670086226,0.8019420657523401,2.22260702951095,0.8577652118233839,0.41242863185432266,1.7158182045537205,0.6800855595937423,1.0784210402546435,1.1006755931245849,2.06878749414776,2.4603938761350794,1.2985810975631373,1.141568642558119,2.5851053333470224
7452,1.0223613162396006,1.7790598917410674,0.7364706352456983,0.8137648221101018,2.648610013023745,0.8416744884919691,0.6424218685698937,1.0088895627698249,2.3377831662367674,1.190844331922968,0.7309601843295993,1.7632297653242675,0.645541086050062,1.1573694348537842,1.0878758875395385,2.1571443239528656,2.6197572052278613,1.4077396437056997,1.1776704192199408,2.810212564067386
7453,0.9486221395309894,1.7419029155167403,0.7212552161317163,0.731255508118763,2.5793408433122362,0.7294640113033133,0.612908425520087,0.8486194444145554,2.2396219095813814,0.847916046481928,0.4705082197491301,1.604448064974191,0.6787422834555972,1.0132978800663843,1.0288316305349967,2.0965721937270443,2.486073823754604,1.2575113713856148,1.0575326049139662,2.652382862652455
7454,0.9915110825853286,1.7035255664908915,0.7331397021669414,0.7569575881301466,2.679317964884206,0.8575678886802217,0.6193977231392196,0.9826872811905567,2.230142872395368,1.3156436122964612,0.8049019648476556,1.9050850896482197,0.7085545120198484,1.1733538730135407,1.1881603102963487,2.1290090989162263,2.54153776024327,1.4639904403684152,1.2158770054645236,2.7745712333081385
7455,0.939300988188074,1.758127468765903,0.7306343466944035,0.7320105817094669,2.561623698869779,0.7233454765652099,0.6049998174549048,0.8393104189811426,2.218778615243609,0.9565046904120693,0.49158379882451103,1.594831801581483,0.6955669815151606,0.9946805410569003,1.020526843021644,2.0845619045781785,2.463363491999598,1.2405066571758516,1.0311939413008668,2.6432258757222735
7456,1.0144365876021986,1.702391371761207,0.766158081918399,0.8047907724821244,2.725319851844907,0.891932143670331,0.6096390633980625,1.0447873171741255,2.299701823366726,1.3950551375694802,0.8980012166019777,1.9779075172842187,0.677237051384027,1.2679999857491133,1.2087543671502181,2.1559953714020703,2.609027913396875,1.5201728446127742,1.2777386919749447,2.830192152746147
7457,0.9079865680128288,1.6815028607053457,0.7815488823763758,0.7600265709495466,2.660858151401451,0.6969279961574182,0.5589224501614434,0.800774807396483,2.254744352582348,0.7903227700138067,0.42433595199464114,1.7149051416980554,0.6675571071560785,1.0845789153854462,1.1085046117760098,2.079937435082097,2.4767795194155466,1.308183294896771,1.164066652372256,2.585127452042389
7458,0.9865288515098231,1.7660209515138898,0.6909652320937181,0.7632190109973779,2.5976358437343285,0.8300878124841261,0.6806818528735503,0.9860328975815409,2.264231074308517,1.201241554017871,0.7211934529122351,1.7276449904430666,0.6765738543450862,1.1076105562829426,1.0651613426473543,2.127624458164204,2.54499995548622,1.3763203067096001,1.1103989705261887,2.786184366818455
7459,0.9488899511831723,1.6785085311862187,0.7654390356720271,0.7228393256654168,2.651991343817228,0.7470827620362099,0.5806894037999962,0.8248910964265416,2.203894232195434,0.8031138552940125,0.38476146048838916,1.761844769592301,0.6878066138536604,1.0636761850047862,1.1473478812294473,2.09314888482078,2.471066306684753,1.3290697889522693,1.155291647127993,2.622500501078064
7460,1.0111596538591665,1.7767359279956707,0.7098716501941372,0.8015580016867438,2.632964357924715,0.8437062589495548,0.6656818385103678,1.0109081744874173,2.3198140319307523,1.2993997215734003,0.7783791163722548,1.753874545079277,0.6585961212758435,1.1435944655560362,1.0783336913671202,2.1471309414567563,2.5870552705816996,1.4076577546409625,1.153326489394948,2.808474944411036
7461,0.905629968190312,1.7471757640861485,0.7410754542749627,0.7470314715869995,2.5698490622858596,0.6684986664361995,0.5491630801269044,0.8012818906691707,2.2612094775571823,0.8174389799599047,0.3677201726477991,1.5343233436718022,0.6630303951503098,1.0041587316551135,0.9806085670669861,2.07126152042418,2.4643977649928166,1.2115516996381523,1.0398650047055753,2.594131066160247
7462,0.9880391226963517,1.7031914876513226,0.7610660228680278,0.7712054893937289,2.6893423892916477,0.8223501471287571,0.6229352246143757,0.9536068875593766,2.250872531449375,1.142383097478098,0.7036638171951978,1.8881920177137306,0.691276796930509,1.167846038620776,1.1944987168342356,2.1364030103108345,2.56237789612745,1.4439201980509526,1.2347110077925008,2.7539516581497425
7463,0.9723052534677702,1.7580350939014358,0.6730874357584319,0.7289621819884594,2.5606486294991178,0.8015030805267049,0.6207586771269317,0.930307952521707,2.2141691661822662,1.2161004717095896,0.6887204083763833,1.6795791411327343,0.7057826983068913,1.0825645966517503,1.0455814146585274,2.104850373693607,2.479221042866777,1.3171467034461415,1.0564515966633978,2.7400695614871533
7464,0.9761674652226295,1.7023997383854697,0.7476780314173471,0.8017423727611168,2.7103184259714226,0.7925795585785642,0.5832919828146081,0.9249928172948804,2.295092374305383,0.9615151535194358,0.5944666425340682,1.8627721444375824,0.6716079231858212,1.1621207884116918,1.1794747359214888,2.1309865261114007,2.565220251357468,1.423503641425367,1.2377573189347342,2.7120758920026535
7465,0.9975087672334548,1.7034291525106793,0.7654208127975806,0.8064960803620868,2.712269382818272,0.8260124554791853,0.6635621747226116,0.9558604889851668,2.301846040010268,1.0653639381786884,0.7237030545277318,1.8908519375296546,0.6679919042744,1.1856530963393226,1.2028884386792635,2.150371668559665,2.5876016669598862,1.4590813488529075,1.2667689196377556,2.757148274512742
7466,0.9309554547676551,1.7516053269263725,0.7039765120793577,0.7650527786786797,2.5980059022950437,0.7050944392731999,0.4926524041646145,0.8714738081183279,2.2861598739778697,0.9695202110077586,0.4891892480569763,1.607544167597738,0.6484685623753995,1.0443233106645677,1.0017412734387154,2.0908843759752314,2.5156203117438625,1.2706136223447364,1.0789499381822991,2.6580836597605235
7467,0.9894538400646443,1.7034721373217965,0.7210227277307789,0.7549297288292505,2.6681659742811235,0.8415379003772746,0.5592118596437936,0.9592732711679955,2.226913685708021,1.2884304329617575,0.7972352472186568,1.8904471789408328,0.7086173548355168,1.1858227338985798,1.181775788604346,2.1229908832097673,2.5187753165992355,1.4397138037529327,1.202252434692511,2.7567183779679323
7468,0.9881487150090684,1.7777688007714025,0.7328269315948175,0.8069832552082359,2.635512895883685,0.8196526799663074,0.6416383047339749,0.9854493707625649,2.327800313844537,1.0553818604042078,0.6901474148435536,1.7395048930742576,0.6492164264710718,1.1368176535167906,1.0596700486179673,2.133047899301851,2.576338143626928,1.3884088712850131,1.1370413421002985,2.7903981842144074
7469,0.9683540870766766,1.7638628310979587,0.6781138071085127,0.7493201042333849,2.571720602451095,0.8115078132354944,0.6855565181974027,0.9295656220139585,2.2436490614196054,1.0740949938174071,0.6167062072381154,1.6688417547742909,0.69189175705349,1.0574210319137511,1.0518967636193566,2.113266167163748,2.4991000248710318,1.3306725895404743,1.077890314769357,2.738056045957681
7470,0.9105245820839195,1.6782210549087802,0.7555740087410089,0.7235828936978879,2.63525931378478,0.7614943374962237,0.5481511038769493,0.8604625308256553,2.2051778609385972,0.8570559119380158,0.46280263888758477,1.7974952250888585,0.6890184223516497,1.0898565083618066,1.0936696561625314,2.060729994256333,2.4444488185852005,1.3549780361289752,1.1254038674950655,2.6535621975980623
7471,0.9167102931759648,1.6855806521790608,0.8512831140894425,0.6940544157830727,2.598539075493937,0.6928767477668245,0.6601905005432347,0.7149018722206684,2.163998349389315,0.7244801631425853,0.34580837774294654,1.624763191307258,0.717404582916398,1.0365026696770643,1.067516991362997,2.034699713016631,2.382224468629746,1.2163457351017088,1.073426313480714,2.504879321315616
7472,0.989604796726857,1.769640193545599,0.7234993199167967,0.775180612470204,2.6052505059491606,0.7890657569822933,0.6406213497150914,0.9391297753911387,2.2815036465665166,1.0860972281317802,0.6375511514951387,1.6924214315907804,0.6686615560050744,1.0877954750301009,1.0679127790291882,2.1322770698698172,2.5532164331731177,1.343142773011652,1.1210807675865366,2.7505573005545805
7473,0.9626526486435011,1.751005104831426,0.7066062778921484,0.7576441664908876,2.6017875773707537,0.743480636667395,0.6034855875809372,0.8775754160465947,2.275680300169843,0.8689180271544636,0.4946384224333123,1.6337473787855619,0.6520836446641384,1.0460656015055307,1.0405360767585625,2.111368137380898,2.519637477972516,1.2885567576557777,1.089853574760526,2.6786689039015785
7474,1.0011859098746088,1.7029488670458461,0.7483670720599954,0.78079023706607,2.701187359706059,0.8615956288133496,0.628034116202015,1.014692404826505,2.2647682708549337,1.3285068234819637,0.8219381606266013,1.9470652389313094,0.6928062993671971,1.236538693928032,1.1977918040141766,2.1418982607497252,2.5728917249013206,1.4896097876677727,1.2454428875096915,2.8041221701591708
7475,0.900391118075295,1.7426741891127202,0.7487193421296079,0.7351028931002555,2.5612856640042017,0.6650486118328996,0.5426152757256738,0.7968352294433251,2.244980362428587,0.8372203983350383,0.4284228951996363,1.5295477469287648,0.6755982868343687,0.9990167544920594,0.975588608639181,2.06485409473553,2.4533959617884076,1.203047157979634,1.026972384167947,2.589591137367313
7476,1.0226028246504766,1.7092065149583198,0.7818454156050529,0.8323565885989068,2.7457992863163363,0.9115254379794432,0.6594249798024443,1.0586541156184215,2.33970062515718,1.2616396290487875,0.8121779372435054,1.984766950139153,0.6587948049116215,1.265293582224625,1.2189044540890959,2.1693825712657344,2.6417180752619718,1.5451635475140169,1.3099593724549354,2.841235792761722
7477,0.9548505061865304,1.7029656002943672,0.75609320111956,0.7746934376240555,2.676593107458491,0.8065571906175556,0.6619683085776984,0.9095408936137406,2.255549372732249,0.9086553564386456,0.6021860142473043,1.8437684760461772,0.6874370338084023,1.1366309178526326,1.1603407640620835,2.1093067641904475,2.5085195857030556,1.4138152505795463,1.1905695515949608,2.7173073908529144
7478,0.991657205852551,1.763812456349077,0.6878829177086682,0.7548226902252785,2.5936700149240535,0.8215608089627806,0.6306514480161929,0.9857270861802174,2.2520237513291796,1.343074677470573,0.8187866822221315,1.7361972011232105,0.6899716428385715,1.1332805566812025,1.0615974300683582,2.123757751233565,2.533337451168865,1.3670426873609811,1.0996420494805776,2.787473353678391
7479,0.9781110966016132,1.7037573495602216,0.7167285836893371,0.744156554256667,2.655978499557839,0.8453836303233208,0.6039882574448326,0.9463865553769774,2.211329529876241,1.1350731713763897,0.748922441256557,1.8672436340472967,0.7160416585437563,1.1394239845229466,1.1787535268234581,2.117413753868744,2.5094101633688526,1.4332977934868685,1.1915455963037425,2.7435006546891714
7480,0.9369060779369164,1.7554346676716492,0.7130699113133524,0.7756654735825675,2.6067520150333103,0.7771265379940341,0.5101405701030198,0.9396202232662988,2.3006306965905314,0.9656296338655858,0.5416209096224079,1.6961110011860492,0.6430773414614204,1.09916127354892,1.0072110712063957,2.0973214741442607,2.5279715325140355,1.3402043358567415,1.0918727121913228,2.7334970480469556
7481,0.9915935432081391,1.7704883165923968,0.6873607502636608,0.7745090665496818,2.600106468481677,0.8164936939317138,0.5845308624392536,0.9666534833765434,2.2802710303576177,1.269574969256739,0.7617121421721805,1.7169874344771063,0.6753648429072412,1.1270809866921234,1.062588501356343,2.128245092304572,2.5340875378231007,1.3598249137200014,1.1101610779061897,2.772099312096389
7482,0.9610392022557017,1.7030424169360034,0.760105688748405,0.7753649835445781,2.685884474510385,0.818375914293923,0.6276586678706116,0.9417937620674565,2.256781988941149,1.0082685220827392,0.6715442764276386,1.8763183172422087,0.6881127803830162,1.1609516472947867,1.1668109672856815,2.114853359971079,2.5289966014840166,1.43708804426802,1.2025067892648234,2.7442483685563346
7483,0.9657617596316453,1.7597733401106155,0.6765491692834869,0.7361700758603158,2.5642719540005197,0.8115879690210867,0.6844359625756141,0.9324213990806509,2.2246880727353817,1.0097354572503219,0.6409631288207404,1.6716758228412256,0.6924029649676667,1.0539934367749262,1.0494161526365768,2.1086352017221137,2.492032222727621,1.3281529390505782,1.0672335590374298,2.7400218945994568
7484,0.936025567470953,1.684505233418696,0.7487800237851887,0.788660572945116,2.6977611041489014,0.7371681740508527,0.5167005126381832,0.8796246404249378,2.2941655716156983,0.9382458937261112,0.49514072207887144,1.7972640833816078,0.6543754664165777,1.1326978535871044,1.1351071159154194,2.105997388802177,2.5403532869367655,1.378234818353061,1.216074359858003,2.6573483305260788
7485,0.9948704769511708,1.7029572336701069,0.7395149629797653,0.7777418373450625,2.692461962401869,0.8539758530613873,0.5658726113611623,0.9923280384565868,2.260158821793592,1.2809797656275286,0.8322113077019906,1.9242884938459865,0.6940057730154257,1.2189809749328246,1.1930091771394395,2.137109522249886,2.5560601806382763,1.4720469074053217,1.2345732804861858,2.785235550633994
7486,0.9638479666941936,1.7639048312135437,0.7043287132138052,0.7578710899462857,2.595516829562937,0.7539919654623668,0.5729195735739724,0.9090082256139361,2.2566332003905223,1.0281113557262598,0.6049576985788865,1.664978539422785,0.6806418756204353,1.058053225190017,1.039989929077878,2.1062663797284777,2.5212937867988603,1.3017642554728022,1.0784090834376971,2.70514262550351
